accident_id,date,time,latitude,longitude,location_name,region,weather,road_surface,light_condition,road_type,junction_type,speed_limit,vehicle_type,number_of_vehicles,number_of_casualties,urban_rural,driver_age,driver_gender,risk_score,severity
ACC-2026-04151,2025-01-26,19:48,28.592863,77.226445,East River Bridge Crossing,Northern Expressway District,Rain,Wet,Darkness: street lights present and lit,Single carriageway,Not at junction,40,Motorcycle,1,1,Urban,70,Female,67,Serious
ACC-2026-04152,2025-03-02,13:15,28.486643,77.307641,Industrial Sector 18 Corridor,Northern Expressway District,Fog,Wet,Daylight,Single carriageway,T-Junction,60,Motorcycle,2,2,Rural,45,Male,93,Fatal
ACC-2026-04153,2025-01-19,18:59,28.643977,77.127003,West Urban Junction 8,Northern Expressway District,Clear,Dry,Daylight,T-Junction,T-Junction,60,Motorcycle,1,1,Urban,19,Female,42,Minor
ACC-2026-04154,2025-10-29,14:32,28.715725,77.115311,Grand Trunk Road Corridor B,Northern Expressway District,Fog,Wet,Daylight,Single carriageway,Not at junction,60,Car,4,2,Rural,19,Female,90,Fatal
ACC-2026-04155,2025-07-13,00:54,28.486864,77.285248,Industrial Sector 18 Corridor,Northern Expressway District,Storm,Wet,Darkness: street lights present and lit,Single carriageway,Not at junction,60,Motorcycle,3,2,Rural,27,Male,98,Fatal
ACC-2026-04156,2025-01-16,00:19,28.536895,77.396618,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Clear,Wet,Darkness: street lights present and lit,Dual carriageway,T-Junction,80,Car,1,1,Urban,28,Male,72,Serious
ACC-2026-04157,2026-07-03,21:50,28.612803,77.24862,East River Bridge Crossing,Northern Expressway District,Rain,Wet,Darkness: street lights present and lit,Single carriageway,Multiple junction,40,Bus,3,2,Urban,47,Female,82,Serious
ACC-2026-04158,2025-07-09,21:30,28.648853,77.119355,West Urban Junction 8,Northern Expressway District,Clear,Dry,Darkness: street lights present and lit,T-Junction,Crossroads,60,Motorcycle,1,1,Urban,21,Male,56,Serious
ACC-2026-04159,2025-05-08,15:37,28.764795,77.183346,North Ring Junction 2,Capital Metropolitan Corridor,Clear,Dry,Daylight,Dual carriageway,Not at junction,80,Motorcycle,1,4,Urban,56,Male,52,Serious
ACC-2026-04160,2025-08-27,13:35,28.492414,77.285011,Industrial Sector 18 Corridor,Northern Expressway District,Clear,Dry,Daylight,Single carriageway,Crossroads,60,Bus,2,1,Rural,36,Male,31,Minor
ACC-2026-04161,2026-05-13,19:20,28.619185,77.210359,NH-44 Highway Mile 142,Northern Expressway District,Fog,Wet,Darkness: no street lights,Highway,Crossroads,100,Car,1,1,Rural,27,Female,98,Fatal
ACC-2026-04162,2025-10-25,19:31,28.559005,77.106747,Airport Expressway Tollway,Northern Expressway District,Clear,Dry,Darkness: street lights present and lit,Highway,Not at junction,100,Bus,2,1,Rural,20,Male,57,Serious
ACC-2026-04163,2025-08-12,14:57,28.508248,77.289098,Industrial Sector 18 Corridor,Northern Expressway District,Clear,Dry,Daylight,Single carriageway,Not at junction,60,Car,1,1,Rural,28,Male,38,Minor
ACC-2026-04164,2026-04-04,12:15,28.596376,77.254574,East River Bridge Crossing,Northern Expressway District,Storm,Poor surface,Daylight,Single carriageway,Slip road / Merge ramp,40,Car,2,1,Urban,48,Male,45,Minor
ACC-2026-04165,2026-06-23,20:12,28.62856,77.215907,Central Metro Boulevard,Capital Metropolitan Corridor,Clear,Dry,Darkness: street lights present and lit,Roundabout,Roundabout,50,Van / Light Goods,2,1,Urban,69,Female,33,Minor
ACC-2026-04166,2026-02-10,07:03,28.69502,77.099583,Grand Trunk Road Corridor B,Northern Expressway District,Clear,Dry,Daylight,Single carriageway,Crossroads,60,Car,2,1,Rural,33,Male,36,Minor
ACC-2026-04167,2025-12-05,22:12,28.544209,77.091916,Airport Expressway Tollway,Northern Expressway District,Clear,Poor surface,Darkness: street lights present and lit,Highway,T-Junction,100,Car,2,1,Rural,37,Male,75,Serious
ACC-2026-04168,2026-07-09,02:49,28.604488,77.254328,East River Bridge Crossing,Northern Expressway District,Clear,Dry,Darkness: street lights present and lit,Single carriageway,T-Junction,40,Bus,2,1,Urban,48,Male,35,Minor
ACC-2026-04169,2025-08-21,04:16,28.570186,77.100661,Airport Expressway Tollway,Northern Expressway District,Clear,Dry,Darkness: no street lights,Highway,Crossroads,100,Car,1,1,Rural,19,Male,73,Fatal
ACC-2026-04170,2025-01-14,06:34,28.627054,77.130351,West Urban Junction 8,Northern Expressway District,Rain,Icy,Daylight,T-Junction,Not at junction,60,Car,2,1,Urban,26,Female,68,Serious
ACC-2026-04171,2025-07-15,09:43,28.64872,77.116254,West Urban Junction 8,Northern Expressway District,Clear,Poor surface,Daylight,T-Junction,Not at junction,60,Car,2,1,Urban,49,Male,45,Serious
ACC-2026-04172,2026-07-11,00:36,28.444906,77.023384,Expressway Interchange South,Northern Expressway District,Rain,Wet,Darkness: street lights present and lit,Highway,Not at junction,120,Car,2,1,Rural,21,Male,88,Fatal
ACC-2026-04173,2025-07-16,10:20,28.638264,77.132165,West Urban Junction 8,Northern Expressway District,Clear,Dry,Daylight,T-Junction,Not at junction,60,Bus,2,1,Urban,38,Male,24,Serious
ACC-2026-04174,2025-03-19,07:39,28.512476,77.304736,Industrial Sector 18 Corridor,Northern Expressway District,Clear,Wet,Daylight,Single carriageway,Not at junction,60,Motorcycle,2,1,Rural,28,Male,64,Serious
ACC-2026-04175,2026-08-11,20:19,28.693433,77.100501,Grand Trunk Road Corridor B,Northern Expressway District,Other,Dry,Darkness: street lights present and lit,Single carriageway,Crossroads,60,Truck / Heavy Goods,2,2,Rural,59,Female,72,Minor
ACC-2026-04176,2026-06-19,13:15,28.559406,77.114422,Airport Expressway Tollway,Northern Expressway District,Clear,Wet,Daylight,Highway,Crossroads,100,Car,2,1,Rural,49,Male,69,Serious
ACC-2026-04177,2025-04-17,17:43,28.608502,77.249899,East River Bridge Crossing,Northern Expressway District,Clear,Dry,Daylight,Single carriageway,Roundabout,40,Bus,2,1,Urban,24,Male,17,Minor
ACC-2026-04178,2025-06-22,13:22,28.640311,77.205545,Central Metro Boulevard,Capital Metropolitan Corridor,Rain,Wet,Daylight,Roundabout,Slip road / Merge ramp,50,Car,3,1,Urban,38,Male,63,Serious
ACC-2026-04179,2025-10-10,08:47,28.740505,77.166788,North Ring Junction 2,Capital Metropolitan Corridor,Clear,Poor surface,Daylight,Dual carriageway,Crossroads,80,Bus,3,1,Urban,38,Female,66,Minor
ACC-2026-04180,2025-02-23,22:25,28.54602,77.11287,Airport Expressway Tollway,Northern Expressway District,Other,Dry,Darkness: street lights present and lit,Highway,Not at junction,100,Motorcycle,4,1,Rural,45,Male,85,Serious
ACC-2026-04181,2026-01-06,09:04,28.594832,77.245639,East River Bridge Crossing,Northern Expressway District,Fog,Dry,Daylight,Single carriageway,Not at junction,40,Car,2,1,Urban,44,Male,42,Minor
ACC-2026-04182,2025-04-10,11:14,28.599058,77.19967,NH-44 Highway Mile 142,Northern Expressway District,Clear,Dry,Daylight,Highway,Multiple junction,100,Motorcycle,1,1,Rural,27,Male,63,Minor
ACC-2026-04183,2026-02-01,17:23,28.559009,77.098185,Airport Expressway Tollway,Northern Expressway District,Storm,Poor surface,Daylight,Highway,Not at junction,100,Car,2,1,Rural,38,Female,87,Fatal
ACC-2026-04184,2026-04-17,08:12,28.622328,77.21906,NH-44 Highway Mile 142,Northern Expressway District,Rain,Wet,Daylight,Highway,Roundabout,100,Motorcycle,1,1,Rural,44,Female,93,Fatal
ACC-2026-04185,2025-09-30,13:06,28.606772,77.252798,East River Bridge Crossing,Northern Expressway District,Storm,Wet,Daylight,Single carriageway,Roundabout,40,Car,3,2,Urban,33,Male,76,Minor
ACC-2026-04186,2026-02-02,09:38,28.454759,77.036577,Expressway Interchange South,Northern Expressway District,Rain,Icy,Daylight,Highway,Not at junction,120,Car,2,1,Rural,48,Female,90,Fatal
ACC-2026-04187,2025-01-12,08:51,28.535005,77.385208,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Clear,Dry,Daylight,Dual carriageway,T-Junction,80,Car,2,2,Urban,58,Male,56,Serious
ACC-2026-04188,2025-08-23,14:01,28.612364,77.211065,NH-44 Highway Mile 142,Northern Expressway District,Clear,Dry,Daylight,Highway,Crossroads,100,Car,2,2,Rural,33,Male,71,Serious
ACC-2026-04189,2025-12-11,10:28,28.514569,77.294967,Industrial Sector 18 Corridor,Northern Expressway District,Clear,Dry,Daylight,Single carriageway,T-Junction,60,Car,2,2,Rural,61,Male,40,Minor
ACC-2026-04190,2026-02-18,18:40,28.636614,77.197774,Central Metro Boulevard,Capital Metropolitan Corridor,Clear,Dry,Daylight,Roundabout,T-Junction,50,Bus,2,1,Urban,30,Male,15,Minor
ACC-2026-04191,2026-03-07,02:33,28.591406,77.253452,East River Bridge Crossing,Northern Expressway District,Clear,Dry,Darkness: street lights present and lit,Single carriageway,Crossroads,40,Car,2,2,Urban,37,Female,48,Minor
ACC-2026-04192,2026-02-16,10:13,28.489439,77.297267,Industrial Sector 18 Corridor,Northern Expressway District,Clear,Dry,Daylight,Single carriageway,T-Junction,60,Motorcycle,2,2,Rural,30,Female,50,Serious
ACC-2026-04193,2026-08-01,03:01,28.708511,77.103844,Grand Trunk Road Corridor B,Northern Expressway District,Rain,Dry,Darkness: street lights unlit,Single carriageway,T-Junction,60,Motorcycle,1,1,Rural,34,Male,72,Serious
ACC-2026-04194,2026-06-29,08:20,28.493132,77.289224,Industrial Sector 18 Corridor,Northern Expressway District,Clear,Poor surface,Daylight,Single carriageway,T-Junction,60,Motorcycle,1,1,Rural,66,Female,59,Serious
ACC-2026-04195,2026-02-21,06:53,28.513558,77.287695,Industrial Sector 18 Corridor,Northern Expressway District,Rain,Wet,Daylight,Single carriageway,Multiple junction,60,Car,1,1,Rural,23,Male,69,Serious
ACC-2026-04196,2026-05-20,02:56,28.549202,77.112837,Airport Expressway Tollway,Northern Expressway District,Rain,Dry,Darkness: street lights present and lit,Highway,Crossroads,100,Van / Light Goods,1,1,Rural,29,Male,70,Serious
ACC-2026-04197,2026-05-05,08:49,28.762207,77.187975,North Ring Junction 2,Capital Metropolitan Corridor,Clear,Dry,Daylight,Dual carriageway,Roundabout,80,Van / Light Goods,2,2,Urban,69,Male,58,Minor
ACC-2026-04198,2026-02-17,07:16,28.704904,77.102199,Grand Trunk Road Corridor B,Northern Expressway District,Rain,Wet,Daylight,Single carriageway,Roundabout,60,Motorcycle,2,2,Rural,23,Male,91,Fatal
ACC-2026-04199,2025-10-23,05:30,28.534755,77.381109,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Clear,Dry,Darkness: street lights present and lit,Dual carriageway,T-Junction,80,Car,2,1,Urban,28,Female,42,Minor
ACC-2026-04200,2026-01-05,15:14,28.528558,77.405665,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Clear,Dry,Daylight,Dual carriageway,Not at junction,80,Bus,1,1,Urban,46,Male,37,Minor
ACC-2026-04201,2026-06-08,01:49,28.594089,77.231761,East River Bridge Crossing,Northern Expressway District,Clear,Dry,Darkness: street lights present and lit,Single carriageway,T-Junction,40,Car,2,1,Urban,38,Female,35,Minor
ACC-2026-04202,2025-12-03,14:42,28.544236,77.11144,Airport Expressway Tollway,Northern Expressway District,Clear,Dry,Daylight,Highway,Crossroads,100,Car,2,2,Rural,29,Male,61,Minor
ACC-2026-04203,2025-09-10,15:14,28.641698,77.199298,Central Metro Boulevard,Capital Metropolitan Corridor,Rain,Wet,Daylight,Roundabout,Slip road / Merge ramp,50,Bus,5,1,Urban,26,Male,54,Minor
ACC-2026-04204,2026-03-16,17:31,28.75058,77.172154,North Ring Junction 2,Capital Metropolitan Corridor,Clear,Wet,Daylight,Dual carriageway,T-Junction,80,Car,1,2,Urban,27,Male,69,Minor
ACC-2026-04205,2025-09-20,15:59,28.460783,77.019538,Expressway Interchange South,Northern Expressway District,Clear,Unknown,Daylight,Highway,Not at junction,120,Bus,2,1,Rural,19,Male,54,Serious
ACC-2026-04206,2026-06-03,20:40,28.611843,77.195299,NH-44 Highway Mile 142,Northern Expressway District,Clear,Dry,Darkness: no street lights,Highway,Not at junction,100,Car,2,2,Rural,26,Female,88,Fatal
ACC-2026-04207,2026-05-25,23:00,28.58719,77.227336,East River Bridge Crossing,Northern Expressway District,Clear,Dry,Darkness: street lights present and lit,Single carriageway,T-Junction,40,Motorcycle,1,3,Urban,56,Male,44,Minor
ACC-2026-04208,2026-07-03,11:47,28.736204,77.166625,North Ring Junction 2,Capital Metropolitan Corridor,Clear,Dry,Daylight,Dual carriageway,Slip road / Merge ramp,80,Car,2,2,Urban,28,Male,43,Minor
ACC-2026-04209,2025-09-29,01:37,28.638028,77.210828,Central Metro Boulevard,Capital Metropolitan Corridor,Fog,Dry,Darkness: street lights present and lit,Roundabout,Not at junction,50,Car,1,1,Urban,29,Male,44,Serious
ACC-2026-04210,2025-09-12,08:09,28.598804,77.229168,East River Bridge Crossing,Northern Expressway District,Rain,Wet,Daylight,Single carriageway,Roundabout,40,Car,2,1,Urban,47,Male,53,Serious
ACC-2026-04211,2026-03-08,06:09,28.529091,77.385768,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Clear,Dry,Daylight,Dual carriageway,Crossroads,80,Bus,3,1,Urban,24,Male,47,Minor
ACC-2026-04212,2025-04-11,09:24,28.514592,77.305157,Industrial Sector 18 Corridor,Northern Expressway District,Rain,Wet,Daylight,Single carriageway,Crossroads,60,Car,3,1,Rural,33,Male,77,Serious
ACC-2026-04213,2026-04-12,19:43,28.624712,77.208555,NH-44 Highway Mile 142,Northern Expressway District,Clear,Dry,Darkness: street lights present and lit,Highway,Slip road / Merge ramp,100,Motorcycle,1,1,Rural,30,Male,82,Fatal
ACC-2026-04214,2025-12-14,07:05,28.625859,77.117814,West Urban Junction 8,Northern Expressway District,Rain,Wet,Daylight,T-Junction,Crossroads,60,Van / Light Goods,2,1,Urban,27,Male,63,Serious
ACC-2026-04215,2025-01-15,12:01,28.635725,77.129856,West Urban Junction 8,Northern Expressway District,Clear,Dry,Daylight,T-Junction,Crossroads,60,Bicycle,4,1,Urban,37,Female,34,Minor
ACC-2026-04216,2026-06-15,17:41,28.610113,77.251222,East River Bridge Crossing,Northern Expressway District,Clear,Unknown,Daylight,Single carriageway,Crossroads,40,Motorcycle,2,6,Urban,36,Male,38,Minor
ACC-2026-04217,2025-12-14,21:58,28.491864,77.30182,Industrial Sector 18 Corridor,Northern Expressway District,Rain,Wet,Darkness: street lights present and lit,Single carriageway,T-Junction,60,Truck / Heavy Goods,1,1,Rural,36,Male,87,Fatal
ACC-2026-04218,2025-08-13,09:37,28.7544,77.165365,North Ring Junction 2,Capital Metropolitan Corridor,Clear,Dry,Daylight,Dual carriageway,T-Junction,80,Car,2,2,Urban,30,Male,45,Minor
ACC-2026-04219,2026-05-30,05:57,28.570851,77.094058,Airport Expressway Tollway,Northern Expressway District,Clear,Dry,Darkness: street lights present and lit,Highway,T-Junction,100,Motorcycle,2,1,Rural,30,Male,67,Serious
ACC-2026-04220,2026-07-22,22:53,28.589857,77.232431,East River Bridge Crossing,Northern Expressway District,Clear,Dry,Darkness: street lights present and lit,Single carriageway,Roundabout,40,Motorcycle,1,4,Urban,28,Female,60,Serious
ACC-2026-04221,2025-08-18,08:41,28.629501,77.114933,West Urban Junction 8,Northern Expressway District,Rain,Wet,Daylight,T-Junction,Crossroads,60,Truck / Heavy Goods,2,1,Urban,28,Male,78,Serious
ACC-2026-04222,2025-08-17,06:34,28.485892,77.286453,Industrial Sector 18 Corridor,Northern Expressway District,Clear,Dry,Daylight,Single carriageway,Not at junction,60,Car,1,1,Rural,26,Male,26,Minor
ACC-2026-04223,2025-01-25,22:57,28.606262,77.213791,NH-44 Highway Mile 142,Northern Expressway District,Fog,Wet,Darkness: street lights unlit,Highway,T-Junction,100,Car,1,1,Rural,48,Male,98,Fatal
ACC-2026-04224,2026-06-01,04:27,28.62043,77.195252,NH-44 Highway Mile 142,Northern Expressway District,Clear,Dry,Darkness: no street lights,Highway,Crossroads,100,Car,2,2,Rural,29,Male,81,Serious
ACC-2026-04225,2025-06-21,01:01,28.537168,77.379501,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Clear,Dry,Darkness: street lights unlit,Dual carriageway,Not at junction,80,Car,2,2,Urban,36,Male,78,Serious
ACC-2026-04226,2025-10-07,02:31,28.743634,77.172272,North Ring Junction 2,Capital Metropolitan Corridor,Clear,Dry,Darkness: street lights present and lit,Dual carriageway,Not at junction,80,Truck / Heavy Goods,3,1,Urban,69,Male,69,Serious
ACC-2026-04227,2026-06-07,14:36,28.47019,77.035009,Expressway Interchange South,Northern Expressway District,Clear,Dry,Daylight,Highway,Slip road / Merge ramp,120,Bus,2,2,Rural,19,Female,68,Serious
ACC-2026-04228,2025-10-21,21:53,28.60949,77.210777,NH-44 Highway Mile 142,Northern Expressway District,Clear,Wet,Darkness: no street lights,Highway,Not at junction,100,Truck / Heavy Goods,1,2,Rural,38,Male,98,Fatal
ACC-2026-04229,2026-08-05,18:27,28.534651,77.378509,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Fog,Dry,Daylight,Dual carriageway,Slip road / Merge ramp,80,Car,2,2,Urban,26,Male,60,Serious
ACC-2026-04230,2025-08-11,07:13,28.752357,77.188528,North Ring Junction 2,Capital Metropolitan Corridor,Clear,Poor surface,Daylight,Dual carriageway,T-Junction,80,Truck / Heavy Goods,2,1,Urban,35,Female,68,Serious
ACC-2026-04231,2025-06-14,20:41,28.627848,77.219134,NH-44 Highway Mile 142,Northern Expressway District,Rain,Wet,Darkness: street lights present and lit,Highway,T-Junction,100,Motorcycle,2,1,Rural,22,Male,98,Fatal
ACC-2026-04232,2026-05-21,08:41,28.606443,77.243853,East River Bridge Crossing,Northern Expressway District,Rain,Poor surface,Daylight,Single carriageway,Not at junction,40,Car,2,1,Urban,38,Male,44,Minor
ACC-2026-04233,2025-05-11,17:56,28.540144,77.387314,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Clear,Dry,Daylight,Dual carriageway,Not at junction,80,Bus,2,1,Urban,35,Male,42,Minor
ACC-2026-04234,2025-12-17,20:20,28.537564,77.382965,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Clear,Dry,Darkness: street lights present and lit,Dual carriageway,Not at junction,80,Truck / Heavy Goods,1,1,Urban,21,Female,58,Serious
ACC-2026-04235,2026-01-18,22:43,28.626593,77.220202,Central Metro Boulevard,Capital Metropolitan Corridor,Clear,Dry,Darkness: street lights present and lit,Roundabout,Not at junction,50,Motorcycle,1,1,Urban,27,Male,45,Minor
ACC-2026-04236,2026-08-07,09:49,28.48573,77.29468,Industrial Sector 18 Corridor,Northern Expressway District,Clear,Dry,Daylight,Single carriageway,Roundabout,60,Car,2,1,Rural,26,Male,29,Minor
ACC-2026-04237,2026-04-11,07:05,28.61943,77.211974,NH-44 Highway Mile 142,Northern Expressway District,Fog,Poor surface,Daylight,Highway,Multiple junction,100,Van / Light Goods,1,1,Rural,71,Male,89,Fatal
ACC-2026-04238,2025-09-07,07:35,28.759817,77.175627,North Ring Junction 2,Capital Metropolitan Corridor,Fog,Wet,Daylight,Dual carriageway,Slip road / Merge ramp,80,Car,2,1,Urban,38,Male,69,Serious
ACC-2026-04239,2026-01-01,09:06,28.62221,77.22031,NH-44 Highway Mile 142,Northern Expressway District,Clear,Dry,Daylight,Highway,T-Junction,100,Motorcycle,1,1,Rural,33,Male,72,Serious
ACC-2026-04240,2026-05-12,23:54,28.562085,77.097817,Airport Expressway Tollway,Northern Expressway District,Clear,Dry,Darkness: street lights present and lit,Highway,T-Junction,100,Van / Light Goods,3,1,Rural,33,Male,66,Minor
ACC-2026-04241,2026-06-06,19:21,28.562273,77.104303,Airport Expressway Tollway,Northern Expressway District,Clear,Dry,Darkness: no street lights,Highway,Roundabout,100,Bus,3,1,Rural,21,Male,91,Fatal
